good_model,bad_model,source,run_id,n_rounds,total_score,discovered_optimal,discovery_round,last_optimal_round,hard_abandoned,abandoned_to_safe,post_discovery_optimal_share,final_optimal_share,final_safe_share,trajectory
gpt-4.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4.1_r123.log,30,406.0,True,4.0,12.0,True,False,0.18518518518518517,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4.1_r124.log,30,332.0,True,4.0,8.0,True,False,0.07407407407407407,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4.1_r125.log,30,228.0,True,4.0,4.0,True,True,0.037037037037037035,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4.1_r126.log,30,248.0,True,4.0,4.0,True,True,0.037037037037037035,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4.1_r127.log,30,310.0,True,4.0,10.0,True,True,0.18518518518518517,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4.1_r128.log,30,272.0,True,4.0,4.0,True,True,0.037037037037037035,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4.1_r129.log,30,282.0,True,4.0,8.0,True,True,0.14814814814814814,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4.1_r130.log,30,262.0,True,4.0,4.0,True,False,0.037037037037037035,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4.1_r131.log,30,262.0,True,4.0,4.0,True,False,0.037037037037037035,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4.1_r132.log,30,252.0,True,4.0,4.0,True,True,0.037037037037037035,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4.1_r133.log,30,270.0,True,4.0,4.0,True,False,0.037037037037037035,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4.1_r134.log,30,312.0,True,4.0,8.0,True,False,0.07407407407407407,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4.1_r135.log,30,228.0,True,4.0,4.0,True,True,0.037037037037037035,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4.1_r136.log,30,252.0,True,4.0,4.0,True,True,0.037037037037037035,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4.1_r137.log,30,340.0,True,4.0,10.0,True,False,0.14814814814814814,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4.1_r138.log,30,392.0,True,4.0,11.0,True,False,0.25925925925925924,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4.1_r139.log,30,328.0,True,4.0,10.0,True,False,0.14814814814814814,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4.1_r140.log,30,282.0,True,4.0,7.0,True,True,0.14814814814814814,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4.1_r141.log,30,278.0,True,4.0,7.0,True,False,0.07407407407407407,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4.1_r142.log,30,244.0,True,4.0,4.0,True,False,0.037037037037037035,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4.1_r143.log,30,282.0,True,4.0,4.0,True,False,0.037037037037037035,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4.1_r144.log,30,272.0,True,4.0,4.0,True,False,0.037037037037037035,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4.1_r145.log,30,356.0,True,4.0,8.0,True,False,0.07407407407407407,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4.1_r146.log,30,364.0,True,4.0,8.0,True,False,0.07407407407407407,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4.1_r147.log,30,290.0,True,4.0,9.0,True,True,0.1111111111111111,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4.1_r148.log,29,468.0,True,4.0,22.0,True,True,0.5384615384615384,0.2,0.8,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4.1_r149.log,30,300.0,True,4.0,8.0,True,True,0.18518518518518517,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4.1_r150.log,29,388.0,True,4.0,14.0,True,True,0.34615384615384615,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-4.1_vs_gpt-4.1_r001.log,30,292.0,True,4.0,8.0,True,False,0.14814814814814814,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-4.1_vs_gpt-4.1_r002.log,30,328.0,True,4.0,11.0,True,False,0.14814814814814814,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-4.1_vs_gpt-4.1_r003.log,30,388.0,True,4.0,13.0,True,True,0.25925925925925924,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-4.1_vs_gpt-4.1_r004.log,30,318.0,True,4.0,9.0,True,True,0.2222222222222222,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-4.1_vs_gpt-4.1_r005.log,30,272.0,True,4.0,4.0,True,True,0.037037037037037035,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-4.1_vs_gpt-4.1_r006.log,30,296.0,True,4.0,8.0,True,True,0.1111111111111111,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-4.1_vs_gpt-4.1_r007.log,30,256.0,True,4.0,7.0,True,True,0.07407407407407407,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-4.1_vs_gpt-4.1_r008.log,30,252.0,True,4.0,4.0,True,True,0.037037037037037035,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-4.1_vs_gpt-4.1_r009.log,30,300.0,True,4.0,8.0,True,True,0.18518518518518517,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-4.1_vs_gpt-4.1_r010.log,30,284.0,True,4.0,4.0,True,True,0.037037037037037035,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-4.1_vs_gpt-4.1_r011.log,30,296.0,True,4.0,8.0,True,True,0.07407407407407407,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-4.1_vs_gpt-4.1_r012.log,30,258.0,True,4.0,4.0,True,False,0.037037037037037035,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-4.1_vs_gpt-4.1_r013.log,30,272.0,True,4.0,8.0,True,True,0.07407407407407407,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-4.1_vs_gpt-4.1_r014.log,29,382.0,True,4.0,14.0,True,True,0.38461538461538464,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-4.1_vs_gpt-4.1_r015.log,30,276.0,True,4.0,4.0,True,False,0.037037037037037035,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-4.1_vs_gpt-4.1_r016.log,30,272.0,True,4.0,8.0,True,True,0.07407407407407407,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-4.1_vs_gpt-4.1_r017.log,30,310.0,True,4.0,11.0,True,False,0.1111111111111111,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-4.1_vs_gpt-4.1_r018.log,30,308.0,True,4.0,10.0,True,True,0.14814814814814814,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-4.1_vs_gpt-4.1_r019.log,30,246.0,True,4.0,4.0,True,False,0.037037037037037035,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-4.1_vs_gpt-4.1_r020.log,30,258.0,True,4.0,4.0,True,False,0.037037037037037035,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-4.1_vs_gpt-4.1_r021.log,30,318.0,True,4.0,4.0,True,False,0.037037037037037035,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-4.1_vs_gpt-4.1_r022.log,30,354.0,True,4.0,9.0,True,False,0.1111111111111111,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-4.1_vs_gpt-4.1_r023.log,30,248.0,True,4.0,4.0,True,True,0.037037037037037035,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-4.1_vs_gpt-4.1_r024.log,30,258.0,True,4.0,4.0,True,False,0.037037037037037035,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-4.1_vs_gpt-4.1_r025.log,30,228.0,True,4.0,4.0,True,True,0.037037037037037035,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-4.1_vs_gpt-4.1_r026.log,30,312.0,True,4.0,4.0,True,False,0.037037037037037035,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-4.1_vs_gpt-4.1_r027.log,29,342.0,True,4.0,12.0,True,False,0.11538461538461539,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-4.1_vs_gpt-4.1_r028.log,30,262.0,True,4.0,4.0,True,False,0.037037037037037035,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-4.1_vs_gpt-4.1_r029.log,30,300.0,True,4.0,8.0,True,True,0.18518518518518517,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-4.1_vs_gpt-4.1_r030.log,30,228.0,True,4.0,4.0,True,True,0.037037037037037035,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-4.1_vs_gpt-4.1_r031.log,30,302.0,True,4.0,11.0,True,True,0.1111111111111111,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-4.1_vs_gpt-4.1_r032.log,30,278.0,True,4.0,6.0,True,False,0.07407407407407407,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-4.1_vs_gpt-4.1_r033.log,30,272.0,True,4.0,4.0,True,False,0.037037037037037035,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-4.1_vs_gpt-4.1_r034.log,30,282.0,True,4.0,7.0,True,True,0.14814814814814814,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-4.1_vs_gpt-4.1_r035.log,30,284.0,True,4.0,4.0,True,True,0.037037037037037035,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-4.1_vs_gpt-4.1_r036.log,30,268.0,True,4.0,4.0,True,False,0.037037037037037035,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-4.1_vs_gpt-4.1_r037.log,30,282.0,True,4.0,6.0,True,True,0.07407407407407407,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-4.1_vs_gpt-4.1_r038.log,30,260.0,True,4.0,6.0,True,False,0.07407407407407407,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-4.1_vs_gpt-4.1_r039.log,30,284.0,True,4.0,8.0,True,False,0.07407407407407407,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-4.1_vs_gpt-4.1_r040.log,30,272.0,True,4.0,8.0,True,True,0.07407407407407407,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-4.1_vs_gpt-4.1_r041.log,30,438.0,True,4.0,16.0,True,False,0.37037037037037035,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_part2,async_lattices_50x30_part2:gpt-4.1_vs_gpt-4.1_r042.log,30,248.0,True,4.0,4.0,True,False,0.037037037037037035,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_pilot8,async_lattices_50x30_pilot8:gpt-4.1_vs_gpt-4.1_r001.log,30,318.0,True,4.0,9.0,True,True,0.2222222222222222,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_pilot8,async_lattices_50x30_pilot8:gpt-4.1_vs_gpt-4.1_r002.log,30,242.0,True,4.0,5.0,True,False,0.07407407407407407,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_pilot8,async_lattices_50x30_pilot8:gpt-4.1_vs_gpt-4.1_r003.log,29,254.0,True,4.0,4.0,True,False,0.038461538461538464,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_pilot8,async_lattices_50x30_pilot8:gpt-4.1_vs_gpt-4.1_r004.log,30,264.0,True,4.0,4.0,True,True,0.037037037037037035,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_pilot8,async_lattices_50x30_pilot8:gpt-4.1_vs_gpt-4.1_r005.log,30,324.0,True,4.0,8.0,True,False,0.07407407407407407,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_pilot8,async_lattices_50x30_pilot8:gpt-4.1_vs_gpt-4.1_r006.log,30,534.0,True,4.0,20.0,True,True,0.5925925925925926,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_pilot8,async_lattices_50x30_pilot8:gpt-4.1_vs_gpt-4.1_r007.log,30,322.0,True,4.0,8.0,True,True,0.1111111111111111,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4.1,async_lattices_50x30_pilot8,async_lattices_50x30_pilot8:gpt-4.1_vs_gpt-4.1_r008.log,30,372.0,True,4.0,12.0,True,True,0.3333333333333333,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4o-mini,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4o-mini_r001.log,30,248.0,True,4.0,4.0,True,False,0.037037037037037035,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4o-mini,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4o-mini_r002.log,30,268.0,True,4.0,4.0,True,False,0.037037037037037035,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4o-mini,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4o-mini_r003.log,29,310.0,True,4.0,4.0,True,False,0.038461538461538464,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4o-mini,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4o-mini_r004.log,29,376.0,True,4.0,21.0,True,True,0.4230769230769231,0.1,0.9,discovered_then_abandoned
gpt-4.1,gpt-4o-mini,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4o-mini_r005.log,30,238.0,True,4.0,4.0,True,False,0.037037037037037035,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4o-mini,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4o-mini_r006.log,30,310.0,True,4.0,7.0,True,False,0.1111111111111111,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4o-mini,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4o-mini_r007.log,29,264.0,True,4.0,5.0,True,False,0.07692307692307693,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4o-mini,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4o-mini_r008.log,29,418.0,True,4.0,15.0,True,False,0.34615384615384615,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4o-mini,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4o-mini_r009.log,30,252.0,True,4.0,4.0,True,True,0.037037037037037035,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4o-mini,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4o-mini_r010.log,8,64.0,True,4.0,4.0,True,True,0.2,0.125,0.625,discovered_then_abandoned
gpt-4.1,gpt-4o-mini,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4o-mini_r011.log,29,242.0,True,4.0,4.0,True,False,0.038461538461538464,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4o-mini,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4o-mini_r012.log,29,332.0,True,4.0,8.0,True,False,0.11538461538461539,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4o-mini,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4o-mini_r013.log,29,302.0,True,4.0,4.0,True,False,0.038461538461538464,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4o-mini,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4o-mini_r014.log,30,486.0,True,4.0,14.0,True,False,0.4074074074074074,0.0,0.6,discovered_then_abandoned
gpt-4.1,gpt-4o-mini,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4o-mini_r015.log,29,508.0,True,4.0,21.0,True,False,0.5769230769230769,0.1,0.6,discovered_then_abandoned
gpt-4.1,gpt-4o-mini,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4o-mini_r016.log,29,522.0,True,4.0,29.0,False,False,0.8846153846153846,1.0,0.0,discovered_retained
gpt-4.1,gpt-4o-mini,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4o-mini_r017.log,29,262.0,True,4.0,8.0,True,True,0.15384615384615385,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4o-mini,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4o-mini_r018.log,29,502.0,True,4.0,29.0,False,False,1.0,1.0,0.0,discovered_retained
gpt-4.1,gpt-4o-mini,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4o-mini_r019.log,29,454.0,True,4.0,29.0,False,False,0.6153846153846154,0.7,0.3,discovered_retained
gpt-4.1,gpt-4o-mini,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4o-mini_r020.log,30,244.0,True,4.0,4.0,True,False,0.037037037037037035,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4o-mini,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4o-mini_r021.log,29,254.0,True,4.0,6.0,True,True,0.07692307692307693,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4o-mini,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4o-mini_r022.log,30,260.0,True,4.0,4.0,True,False,0.037037037037037035,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4o-mini,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4o-mini_r023.log,29,426.0,True,4.0,9.0,True,False,0.15384615384615385,0.0,0.5,discovered_then_abandoned
gpt-4.1,gpt-4o-mini,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4o-mini_r024.log,29,262.0,True,4.0,8.0,True,False,0.07692307692307693,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4o-mini,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4o-mini_r025.log,30,252.0,True,4.0,4.0,True,True,0.037037037037037035,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4o-mini,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4o-mini_r026.log,29,332.0,True,4.0,12.0,True,True,0.15384615384615385,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4o-mini,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4o-mini_r027.log,29,320.0,True,4.0,5.0,True,False,0.07692307692307693,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4o-mini,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4o-mini_r028.log,30,376.0,True,4.0,19.0,True,True,0.4074074074074074,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4o-mini,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4o-mini_r029.log,29,396.0,True,4.0,6.0,True,False,0.11538461538461539,0.0,0.6,discovered_then_abandoned
gpt-4.1,gpt-4o-mini,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4o-mini_r030.log,30,240.0,True,4.0,4.0,True,True,0.037037037037037035,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4o-mini,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4o-mini_r031.log,29,290.0,True,4.0,10.0,True,True,0.15384615384615385,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4o-mini,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4o-mini_r032.log,30,240.0,True,4.0,4.0,True,True,0.037037037037037035,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4o-mini,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4o-mini_r033.log,29,538.0,True,4.0,29.0,False,False,0.8461538461538461,1.0,0.0,discovered_retained
gpt-4.1,gpt-4o-mini,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4o-mini_r034.log,30,264.0,True,4.0,9.0,True,False,0.1111111111111111,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4o-mini,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4o-mini_r035.log,29,506.0,True,4.0,29.0,False,False,0.6538461538461539,0.9,0.0,discovered_retained
gpt-4.1,gpt-4o-mini,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4o-mini_r036.log,30,420.0,True,4.0,16.0,True,True,0.48148148148148145,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4o-mini,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4o-mini_r037.log,30,264.0,True,4.0,6.0,True,True,0.1111111111111111,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4o-mini,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4o-mini_r038.log,30,228.0,True,4.0,4.0,True,True,0.037037037037037035,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4o-mini,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4o-mini_r039.log,30,276.0,True,4.0,8.0,True,False,0.07407407407407407,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4o-mini,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4o-mini_r040.log,30,226.0,True,4.0,4.0,True,False,0.037037037037037035,0.0,1.0,discovered_then_abandoned
gpt-4.1,gpt-4o-mini,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4.1_vs_gpt-4o-mini_r041.log,30,228.0,True,4.0,4.0,True,True,0.037037037037037035,0.0,1.0,discovered_then_abandoned
